Circuit,Strategy,MeanZScore
Suzuka,"[18, 44]",0.07335452849056956
Suzuka,"[22, 45]",0.0733816674075486
Suzuka,"[16, 25]",0.07340164370804396
Suzuka,"[23, 45]",0.07343442338520204
Suzuka,"[21, 32]",0.07347943890595132
Suzuka,"[24, 45]",0.07348717936285545
Suzuka,"[26, 37]",0.07356396746697214
Suzuka,"[22, 33]",0.07356936021468988
Suzuka,"[8, 33]",0.07357575666745804
Suzuka,"[21, 45]",0.07358213247576856
Suzuka,"[17, 26]",0.0736037001496752
Suzuka,"[17, 44]",0.07361881993160485
Suzuka,"[12, 34]",0.0737264256794777
Suzuka,"[25, 45]",0.07374040040872878
Suzuka,"[20, 45]",0.07378259754398847
Suzuka,"[22, 31]",0.07383281306229497
Suzuka,"[26, 36]",0.07387030362265314
Suzuka,"[15, 43]",0.0738711986594367
Suzuka,"[27, 40]",0.0738938365360023
Suzuka,"[21, 30]",0.07389920652257842
Suzuka,"[16, 44]",0.07390292289204355
Suzuka,"[22, 34]",0.07395076084626605
Suzuka,"[20, 29]",0.07396559998286188
Suzuka,"[19, 45]",0.07397621583746075
Suzuka,"[27, 41]",0.07398064882284884
Suzuka,"[26, 43]",0.07398485272131154
Suzuka,"[11, 34]",0.07399719820419869
Suzuka,"[19, 28]",0.0740251466683977
Suzuka,"[27, 39]",0.07407607647897489
Suzuka,"[22, 32]",0.0741629737254373
Suzuka,"[18, 27]",0.07420104766604856
Suzuka,"[27, 42]",0.07424970105266802
Suzuka,"[18, 45]",0.07428618844304809
Suzuka,"[23, 33]",0.07433386338685033
Suzuka,"[10, 34]",0.07434019486426137
Suzuka,"[17, 25]",0.07436054961805265
Suzuka,"[26, 35]",0.07436836062922118
Suzuka,"[13, 42]",0.07439994034583633
Suzuka,"[26, 44]",0.07441481921731562
Suzuka,"[10, 39]",0.07442792169027748
Suzuka,"[9, 38]",0.07443322962014458
Suzuka,"[8, 37]",0.07447850435862444
Suzuka,"[14, 43]",0.07449416349743211
Suzuka,"[17, 45]",0.0745504798840834
Suzuka,"[11, 40]",0.07455185459704579
Suzuka,"[18, 26]",0.07458241757908732
Suzuka,"[22, 30]",0.07465496547740609
Suzuka,"[27, 38]",0.07467513274954564
Suzuka,"[9, 34]",0.07468319152432401
Suzuka,"[21, 29]",0.07472135893768955
Suzuka,"[20, 28]",0.07478090562322535
Suzuka,"[23, 31]",0.07478903708534253
Suzuka,"[28, 41]",0.07481206381872865
Suzuka,"[12, 41]",0.0748597685299979
Suzuka,"[28, 40]",0.07488254687085905
Suzuka,"[23, 34]",0.07494026182468573
Suzuka,"[19, 27]",0.07495680662087621
Suzuka,"[28, 42]",0.07496935915770564
Suzuka,"[27, 43]",0.07497238766356189
Suzuka,"[26, 45]",0.0750365065642068
Suzuka,"[27, 37]",0.0750491912138572
Suzuka,"[23, 32]",0.07511919774848487
Suzuka,"[8, 34]",0.07523658552828408
Suzuka,"[24, 33]",0.07529008740989794
Suzuka,"[9, 24]",0.07530569917066487
Suzuka,"[10, 24]",0.07534281979058662
Suzuka,"[28, 39]",0.07535236230479439
Suzuka,"[15, 44]",0.0753978967562487
Suzuka,"[27, 44]",0.07547007646819653
Suzuka,"[8, 24]",0.07547460424946786
Suzuka,"[11, 24]",0.07549169730135055
Suzuka,"[28, 43]",0.07552598687848752
Suzuka,"[27, 36]",0.07554724822042524
Suzuka,"[16, 45]",0.07562134183974266
Suzuka,"[24, 34]",0.07570476499684624
Suzuka,"[28, 38]",0.07572642076910595
Suzuka,"[29, 42]",0.0758007741535854
Suzuka,"[29, 41]",0.0758007741535854
Suzuka,"[28, 44]",0.07602367568312221
Suzuka,"[13, 24]",0.07604234697963189
Suzuka,"[12, 24]",0.07604234697963193
Suzuka,"[27, 35]",0.0760453052269933
Suzuka,"[24, 32]",0.07607542177153248
Suzuka,"[14, 24]",0.0760838250181673
Suzuka,"[27, 45]",0.07609176381508773
Suzuka,"[29, 40]",0.07615883269667856
Suzuka,"[29, 43]",0.07624564498352512
Suzuka,"[25, 33]",0.0762463114329455
Suzuka,"[28, 37]",0.0762922000843046
Suzuka,"[29, 39]",0.0764036503243547
Suzuka,"[29, 44]",0.07657727489804785
Suzuka,"[25, 34]",0.07666098901989385
Suzuka,"[28, 45]",0.07671308533864397
Suzuka,"[28, 36]",0.07679025709087266
Suzuka,"[29, 38]",0.07696942963955336
Suzuka,"[29, 45]",0.07726668455356961
Suzuka,"[15, 24]",0.07749062804583988
Suzuka,"[29, 37]",0.07753520895475201
Suzuka,"[30, 42]",0.07757624348366272
Suzuka,"[30, 43]",0.07786381897462549
Suzuka,"[30, 41]",0.07786381897462549
Suzuka,"[30, 40]",0.07799687971145944
Suzuka,"[16, 24]",0.0780254220473027
Suzuka,"[30, 44]",0.07808369199830598
Suzuka,"[30, 39]",0.07843341819002268
Suzuka,"[30, 45]",0.0786070427637158
Suzuka,"[26, 34]",0.07866009815254614
Suzuka,"[14, 44]",0.07884490535552062
Suzuka,"[30, 38]",0.07899919750522132
Suzuka,"[11, 41]",0.07902812865861583
Suzuka,"[9, 39]",0.07906772564785651
Suzuka,"[8, 38]",0.07911300038633635
Suzuka,"[10, 40]",0.07919165855462477
Suzuka,"[13, 43]",0.07923427295049952
Suzuka,"[9, 23]",0.07935337076686037
Suzuka,"[8, 23]",0.0793562169555514
Suzuka,"[12, 42]",0.07940652564369838
Suzuka,"[10, 23]",0.07950224827762431
Suzuka,"[15, 45]",0.07994035946522435
Suzuka,"[11, 23]",0.07998067382056402
Suzuka,"[13, 23]",0.08059390118354894
Suzuka,"[14, 23]",0.08070760335742598
Suzuka,"[12, 23]",0.08081889898980814
Suzuka,"[15, 23]",0.08211440638509857
Suzuka,"[31, 42]",0.08286255175959877
Suzuka,"[31, 43]",0.08286255175959878
Suzuka,"[31, 44]",0.08292512944430233
Suzuka,"[31, 41]",0.08292512944430233
Suzuka,"[31, 40]",0.08324991103202337
Suzuka,"[31, 45]",0.08333672331886992
Suzuka,"[14, 45]",0.08338736806449626
Suzuka,"[8, 22]",0.0834038885517469
Suzuka,"[9, 22]",0.08351279925389808
Suzuka,"[11, 42]",0.08357488577231628
Suzuka,"[13, 44]",0.08358501480858806
Suzuka,"[10, 41]",0.08366793261619485
Suzuka,"[31, 39]",0.08368644951058662
Suzuka,"[8, 39]",0.08374749641404824
Suzuka,"[9, 40]",0.0838314625122038
Suzuka,"[10, 22]",0.08399122479683778
Suzuka,"[12, 43]",0.08424085824836157
Suzuka,"[11, 22]",0.08475722583074026
Suzuka,"[13, 22]",0.08521767952280766
Suzuka,"[14, 22]",0.08533138169668471
Suzuka,"[12, 22]",0.08537045319372519
Suzuka,"[8, 21]",0.08727601489637597
Suzuka,"[9, 21]",0.08771447363070295
Suzuka,"[13, 45]",0.08812747751756371
Suzuka,"[10, 42]",0.0882146897298953
Suzuka,"[9, 41]",0.08830773657377383
Suzuka,"[11, 43]",0.0884092183769795
Suzuka,"[10, 21]",0.08848047466460544
Suzuka,"[8, 40]",0.08851123327839554
Suzuka,"[12, 44]",0.0885916001064501
Suzuka,"[11, 21]",0.08902147789224871
Suzuka,"[32, 44]",0.08907617530752907
Suzuka,"[32, 42]",0.08907617530752909
Suzuka,"[32, 43]",0.08930117311378828
Suzuka,"[32, 45]",0.08933047384311973
Suzuka,"[32, 41]",0.08933047384311973
Suzuka,"[13, 21]",0.08955415571965776
Suzuka,"[32, 40]",0.08965525543084078
Suzuka,"[12, 21]",0.08970692939057527
Suzuka,"[8, 20]",0.09147768927318087
Suzuka,"[9, 20]",0.09220372349847057
Suzuka,"[11, 44]",0.09241990211500602
Suzuka,"[9, 42]",0.0925144355674123
Suzuka,"[8, 41]",0.09264744921990362
Suzuka,"[10, 43]",0.09270896421449648
Suzuka,"[10, 20]",0.09274472672611389
Suzuka,"[12, 45]",0.09279400469536375
Suzuka,"[11, 20]",0.09335795408909882
Suzuka,"[12, 20]",0.0940434055874254
Suzuka,"[33, 45]",0.09444870334363845
Suzuka,"[33, 42]",0.0944487033436385
Suzuka,"[33, 44]",0.09448198029901055
Suzuka,"[33, 43]",0.09448198029901056
Suzuka,"[33, 41]",0.0947030018792291
Suzuka,"[8, 19]",0.09596693914094852
Suzuka,"[9, 19]",0.09646797555997903
Suzuka,"[11, 45]",0.09662230670391968
Suzuka,"[10, 44]",0.09671964795252304
Suzuka,"[8, 42]",0.09685414821354207
Suzuka,"[9, 43]",0.09700871005201354
Suzuka,"[10, 19]",0.09708120292296396
Suzuka,"[11, 19]",0.09769443028594893
Suzuka,"[8, 18]",0.10023119120245692
Suzuka,"[34, 44]",0.1002354639576872
Suzuka,"[34, 42]",0.10039390785320221
Suzuka,"[34, 45]",0.1004271848085743
Suzuka,"[34, 43]",0.10042718480857431
Suzuka,"[9, 18]",0.10080445175682914
Suzuka,"[10, 45]",0.10092205254143669
Suzuka,"[9, 44]",0.10101939379004007
Suzuka,"[8, 43]",0.1013484226981433
Suzuka,"[10, 18]",0.1014176791198141
Suzuka,"[35, 44]",0.10147425335697768
Suzuka,"[35, 45]",0.10147425335697768
Suzuka,"[35, 43]",0.10166597420786481
Paul Ricard,"[19, 43]",-0.11046195775270462
Paul Ricard,"[20, 43]",-0.109921894967556
Paul Ricard,"[19, 42]",-0.10975929349660873
Paul Ricard,"[19, 44]",-0.10958005487918854
Paul Ricard,"[20, 42]",-0.10921923816204071
Paul Ricard,"[20, 44]",-0.10903999954462051
Paul Ricard,"[19, 45]",-0.10869818180799484
Paul Ricard,"[19, 41]",-0.10848712176084518
Paul Ricard,"[20, 45]",-0.10815809667110443
Paul Ricard,"[18, 43]",-0.10796385258436203
Paul Ricard,"[20, 41]",-0.10794705152511597
Paul Ricard,"[18, 42]",-0.10726118087768555
Paul Ricard,"[19, 40]",-0.10725238919258118
Paul Ricard,"[20, 38]",-0.10720847547054291
Paul Ricard,"[19, 37]",-0.1071736291050911
Paul Ricard,"[18, 44]",-0.10708194971084595
Paul Ricard,"[19, 39]",-0.10706533491611481
Paul Ricard,"[19, 31]",-0.10681744664907455
Paul Ricard,"[20, 37]",-0.10675495117902756
Paul Ricard,"[20, 40]",-0.10671233385801315
Paul Ricard,"[19, 32]",-0.10668715089559555
Paul Ricard,"[19, 36]",-0.10659608244895935
Paul Ricard,"[19, 33]",-0.10638175159692764
Paul Ricard,"[19, 30]",-0.1063757836818695
Paul Ricard,"[19, 38]",-0.10629934817552567
Paul Ricard,"[18, 45]",-0.10620005428791046
Paul Ricard,"[20, 32]",-0.10618565231561661
Paul Ricard,"[20, 36]",-0.10605336725711823
Paul Ricard,"[18, 41]",-0.105989009141922
Paul Ricard,"[19, 34]",-0.10592013597488403
Paul Ricard,"[20, 33]",-0.1058802455663681
Paul Ricard,"[20, 39]",-0.10574790090322495
Paul Ricard,"[20, 31]",-0.10574398934841156
Paul Ricard,"[19, 29]",-0.1055687963962555
Paul Ricard,"[20, 34]",-0.1054186299443245
Paul Ricard,"[19, 35]",-0.10514423251152039
Paul Ricard,"[20, 30]",-0.10493699461221695
Paul Ricard,"[19, 28]",-0.10476180911064148
Paul Ricard,"[18, 40]",-0.10475428402423859
Paul Ricard,"[18, 38]",-0.10457861423492432
Paul Ricard,"[18, 39]",-0.10456721484661102
Paul Ricard,"[20, 35]",-0.10455086827278137
Paul Ricard,"[18, 30]",-0.10441107302904129
Paul Ricard,"[18, 31]",-0.10428078472614288
Paul Ricard,"[18, 32]",-0.10415049642324448
Paul Ricard,"[20, 29]",-0.10413000732660294
Paul Ricard,"[19, 27]",-0.10401178896427155
Paul Ricard,"[18, 36]",-0.10397659242153168
Paul Ricard,"[18, 29]",-0.10396939516067505
Paul Ricard,"[18, 33]",-0.10384508222341537
Paul Ricard,"[18, 34]",-0.10347534716129303
Paul Ricard,"[20, 28]",-0.1033800020813942
Paul Ricard,"[18, 37]",-0.10322631895542145
Paul Ricard,"[18, 28]",-0.10316240787506104
Paul Ricard,"[18, 35]",-0.1026487722992897
Paul Ricard,"[18, 27]",-0.10235542058944702
Paul Ricard,"[18, 26]",-0.10223577916622162
Paul Ricard,[20],-0.09811209887266159
Paul Ricard,"[21, 43]",-0.09460246562957764
Paul Ricard,"[21, 42]",-0.09389980882406235
Paul Ricard,"[21, 44]",-0.09372056275606155
Paul Ricard,"[21, 45]",-0.09283868223428726
Paul Ricard,"[21, 41]",-0.0926276221871376
Paul Ricard,"[21, 38]",-0.09206227213144302
Paul Ricard,"[21, 39]",-0.09192949533462524
Paul Ricard,"[21, 37]",-0.09148471802473068
Paul Ricard,"[22, 43]",-0.09109584242105484
Paul Ricard,[21],-0.09080511331558228
Paul Ricard,"[21, 36]",-0.09073247015476227
Paul Ricard,"[21, 33]",-0.09065121412277222
Paul Ricard,"[21, 40]",-0.09061552584171295
Paul Ricard,"[22, 42]",-0.09039319306612015
Paul Ricard,"[21, 32]",-0.09038466215133667
Paul Ricard,[19],-0.09023535251617432
Paul Ricard,"[22, 44]",-0.09021394699811935
Paul Ricard,"[21, 34]",-0.09018959850072861
Paul Ricard,[22],-0.08958037942647934
Paul Ricard,"[21, 31]",-0.08957768976688385
Paul Ricard,"[22, 45]",-0.08933205902576447
Paul Ricard,"[21, 35]",-0.08932182192802429
Paul Ricard,"[21, 30]",-0.08877070248126984
Paul Ricard,"[22, 40]",-0.0886099562048912
Paul Ricard,"[22, 38]",-0.08860485255718231
Paul Ricard,"[22, 39]",-0.08859609812498093
Paul Ricard,"[22, 41]",-0.08834362775087357
Paul Ricard,"[21, 29]",-0.0880206823348999
Paul Ricard,"[22, 37]",-0.08797662705183029
Paul Ricard,"[23, 43]",-0.08761531859636307
Paul Ricard,"[12, 20]",-0.08744993060827255
Paul Ricard,"[22, 36]",-0.08731624484062195
Paul Ricard,"[22, 34]",-0.08677338808774948
Paul Ricard,"[23, 44]",-0.08673340082168579
Paul Ricard,"[22, 33]",-0.08666303753852844
Paul Ricard,"[23, 41]",-0.08636411279439926
Paul Ricard,[23],-0.08615992963314056
Paul Ricard,"[23, 42]",-0.08613526821136475
Paul Ricard,"[22, 32]",-0.08603118360042572
Paul Ricard,"[22, 35]",-0.08590561151504517
Paul Ricard,"[23, 45]",-0.0858515277504921
Paul Ricard,"[9, 20]",-0.08584136515855789
Paul Ricard,"[10, 20]",-0.08579207956790924
Paul Ricard,"[17, 43]",-0.0855550616979599
Paul Ricard,"[11, 20]",-0.0854203850030899
Paul Ricard,"[8, 20]",-0.08536688983440399
Paul Ricard,"[23, 40]",-0.08530262112617493
Paul Ricard,"[22, 31]",-0.0852241963148117
Paul Ricard,"[23, 39]",-0.08516475558280945
Paul Ricard,"[23, 38]",-0.08512283116579056
Paul Ricard,"[17, 42]",-0.08485239744186401
Paul Ricard,"[17, 25]",-0.08478572964668274
Paul Ricard,"[17, 44]",-0.08467315882444382
Paul Ricard,"[23, 37]",-0.08458646386861801
Paul Ricard,"[22, 30]",-0.08447418361902237
Paul Ricard,"[24, 42]",-0.08420876413583755
Paul Ricard,"[23, 36]",-0.08392609655857086
Paul Ricard,"[17, 45]",-0.08367689698934555
Paul Ricard,"[17, 41]",-0.08358023315668106
Paul Ricard,"[24, 43]",-0.08341038972139359
Paul Ricard,"[24, 44]",-0.08330586552619934
Paul Ricard,[24],-0.08313889801502228
Paul Ricard,"[24, 41]",-0.08310980349779129
Paul Ricard,"[23, 34]",-0.08285117894411087
Paul Ricard,"[23, 35]",-0.08251546323299408
Paul Ricard,"[24, 45]",-0.08242398500442505
Paul Ricard,"[23, 33]",-0.08237549662590027
Paul Ricard,"[17, 40]",-0.08234549313783646
Paul Ricard,"[17, 38]",-0.08216983824968338
Paul Ricard,"[17, 39]",-0.08215843886137009
Paul Ricard,"[17, 29]",-0.08205138146877289
Paul Ricard,"[24, 40]",-0.08192429691553116
Paul Ricard,"[17, 30]",-0.08192110806703568
Paul Ricard,"[17, 31]",-0.08179082721471786
Paul Ricard,"[24, 38]",-0.08178568631410599
Paul Ricard,"[23, 32]",-0.08174364268779755
Paul Ricard,"[24, 39]",-0.08173574507236481
Paul Ricard,"[17, 32]",-0.08166053891181946
Paul Ricard,"[17, 28]",-0.08160972595214844
Paul Ricard,"[17, 37]",-0.08159491419792175
Paul Ricard,"[17, 33]",-0.08144699782133102
Paul Ricard,"[25, 43]",-0.08131255209445953
Paul Ricard,"[14, 22]",-0.08130763471126556
Paul Ricard,"[24, 37]",-0.08124933391809464
Paul Ricard,"[17, 34]",-0.0810692235827446
Paul Ricard,"[23, 31]",-0.0809936448931694
Paul Ricard,"[17, 27]",-0.08080273866653442
Paul Ricard,"[25, 42]",-0.08078310638666153
Paul Ricard,"[13, 21]",-0.08064460754394531
Paul Ricard,"[17, 26]",-0.08062610775232315
Paul Ricard,"[24, 36]",-0.08058895170688629
Paul Ricard,"[17, 35]",-0.08011862635612488
Paul Ricard,"[17, 36]",-0.08011861145496368
Paul Ricard,"[15, 23]",-0.07977493107318878
Paul Ricard,[25],-0.07957654446363449
Paul Ricard,"[25, 41]",-0.07956013828516006
Paul Ricard,"[25, 44]",-0.07892962545156479
Paul Ricard,"[13, 22]",-0.0789213627576828
Paul Ricard,"[25, 45]",-0.07882512360811234
Paul Ricard,"[24, 35]",-0.07864626497030258
Paul Ricard,"[24, 34]",-0.078616663813591
Paul Ricard,"[16, 24]",-0.07860211282968521
Paul Ricard,"[25, 40]",-0.07832393795251846
Paul Ricard,"[25, 38]",-0.07827721536159515
Paul Ricard,"[25, 39]",-0.07822726666927338
Paul Ricard,"[24, 33]",-0.078140988945961
Paul Ricard,"[30, 43]",-0.07810640335083008
Paul Ricard,"[31, 43]",-0.07809266448020935
Paul Ricard,"[12, 21]",-0.07803795486688614
Paul Ricard,"[29, 43]",-0.07789124548435211
Paul Ricard,"[9, 19]",-0.07783407717943192
Paul Ricard,"[10, 19]",-0.07778479158878326
Paul Ricard,"[25, 37]",-0.0777408555150032
Paul Ricard,"[28, 43]",-0.07767608016729355
Paul Ricard,"[26, 43]",-0.07766232639551163
Paul Ricard,"[24, 32]",-0.07756610214710236
Paul Ricard,"[30, 42]",-0.07749414443969727
Paul Ricard,"[11, 19]",-0.0774700790643692
Paul Ricard,"[27, 43]",-0.07743839919567108
Paul Ricard,"[14, 23]",-0.07738866657018661
Paul Ricard,"[29, 42]",-0.0772789865732193
Paul Ricard,"[9, 21]",-0.07717974483966827
Paul Ricard,"[30, 44]",-0.07713410258293152
Paul Ricard,"[31, 44]",-0.07712037861347198
Paul Ricard,"[28, 42]",-0.07706382125616074
Paul Ricard,"[26, 42]",-0.07700886577367783
Paul Ricard,"[31, 42]",-0.07694834470748901
Paul Ricard,"[29, 44]",-0.07691895216703415
Paul Ricard,"[28, 44]",-0.07679565995931625
Paul Ricard,"[27, 42]",-0.0767342671751976
Paul Ricard,"[8, 19]",-0.0766662210226059
Paul Ricard,"[8, 21]",-0.07660780102014542
Paul Ricard,"[26, 44]",-0.07660721242427826
Paul Ricard,"[25, 36]",-0.07654843479394913
Paul Ricard,"[27, 44]",-0.07650730758905411
Paul Ricard,"[10, 21]",-0.0764370784163475
Paul Ricard,"[12, 22]",-0.07637166976928711
Paul Ricard,"[15, 24]",-0.07627392560243607
Paul Ricard,"[30, 45]",-0.07616181671619415
Paul Ricard,"[31, 45]",-0.07614808529615402
Paul Ricard,"[29, 41]",-0.07609719783067703
Paul Ricard,"[11, 21]",-0.07606539875268936
Paul Ricard,[30],-0.07604166865348816
Paul Ricard,"[29, 45]",-0.07603853940963745
Paul Ricard,[31],-0.07593753933906555
Paul Ricard,[29],-0.07591690123081207
Paul Ricard,"[28, 41]",-0.07588203251361847
Paul Ricard,"[28, 45]",-0.07586457580327988
Paul Ricard,[28],-0.07579213380813599
Paul Ricard,[26],-0.07578959316015244
Paul Ricard,"[30, 41]",-0.07578029483556747
Paul Ricard,"[26, 41]",-0.07573521882295609
Paul Ricard,[18],-0.07559548318386078
Paul Ricard,[27],-0.07555297762155533
Paul Ricard,"[27, 41]",-0.07555247098207474
Paul Ricard,"[27, 45]",-0.07545219361782074
Paul Ricard,"[32, 43]",-0.0753285214304924
Paul Ricard,"[9, 22]",-0.07528026401996613
Paul Ricard,"[13, 23]",-0.07505937665700912
Paul Ricard,"[32, 44]",-0.07488827407360077
Paul Ricard,"[31, 41]",-0.07486917078495026
Paul Ricard,"[16, 43]",-0.07476131618022919
Paul Ricard,"[28, 40]",-0.07473770529031754
Paul Ricard,"[8, 22]",-0.07470830529928207
Paul Ricard,"[10, 22]",-0.07469106465578079
Paul Ricard,"[16, 25]",-0.0746670737862587
Paul Ricard,"[26, 40]",-0.07459088414907455
Paul Ricard,"[26, 38]",-0.07454415410757065
Paul Ricard,"[26, 39]",-0.07449420541524887
Paul Ricard,"[29, 40]",-0.07442080229520798
Paul Ricard,"[27, 40]",-0.0744081512093544
Paul Ricard,"[11, 22]",-0.07439912110567093
Paul Ricard,"[33, 43]",-0.07431290298700333
Paul Ricard,"[27, 39]",-0.07431147247552872
Paul Ricard,"[25, 35]",-0.07424040138721466
Paul Ricard,"[33, 44]",-0.07423799484968185
Paul Ricard,"[26, 45]",-0.07422427833080292
Paul Ricard,"[25, 34]",-0.07421080023050308
Paul Ricard,"[28, 39]",-0.07410897314548492
Paul Ricard,"[16, 42]",-0.07405867427587509
Paul Ricard,"[14, 24]",-0.07394462823867798
Paul Ricard,"[32, 45]",-0.0739159882068634
Paul Ricard,"[27, 38]",-0.07382936030626297
Paul Ricard,"[32, 42]",-0.0738188773393631
Paul Ricard,"[33, 45]",-0.07379776984453201
Paul Ricard,"[25, 33]",-0.07379209995269775
Paul Ricard,"[16, 44]",-0.07376503199338913
Paul Ricard,"[30, 40]",-0.07373858988285065
Paul Ricard,[32],-0.07361504435539246
Paul Ricard,"[26, 37]",-0.07347574830055237
Paul Ricard,"[29, 39]",-0.073426753282547
Paul Ricard,[33],-0.07340642809867859
Paul Ricard,"[28, 38]",-0.07326152920722961
Paul Ricard,"[31, 40]",-0.07282747328281403
Paul Ricard,"[33, 42]",-0.07280326634645462
Paul Ricard,"[16, 41]",-0.07278648763895035
Paul Ricard,"[16, 45]",-0.07276876270771027
Paul Ricard,"[30, 39]",-0.07274452596902847
Paul Ricard,"[29, 38]",-0.07257932424545288
Paul Ricard,"[12, 23]",-0.07250968366861343
Paul Ricard,"[15, 25]",-0.07239587604999542
Paul Ricard,"[27, 37]",-0.07239562273025513
Paul Ricard,"[30, 38]",-0.07195407152175903
Paul Ricard,"[26, 36]",-0.07191798835992813
Paul Ricard,"[31, 39]",-0.07189038395881653
Paul Ricard,"[28, 37]",-0.07182779908180237
Paul Ricard,"[15, 43]",-0.07180789858102798
Paul Ricard,"[32, 41]",-0.07173970341682434
Paul Ricard,"[13, 24]",-0.07161534577608109
Paul Ricard,"[16, 40]",-0.07155176252126694
Paul Ricard,"[16, 38]",-0.07137610018253326
Paul Ricard,"[16, 39]",-0.07136470079421997
Paul Ricard,"[15, 42]",-0.07121963798999786
Paul Ricard,"[29, 37]",-0.07120255380868912
Paul Ricard,"[9, 23]",-0.07118505984544754
Paul Ricard,"[16, 28]",-0.0711827427148819
Paul Ricard,"[16, 29]",-0.07105245441198349
Paul Ricard,"[16, 30]",-0.07092217355966568
Paul Ricard,"[27, 36]",-0.07083787024021149
Paul Ricard,"[15, 44]",-0.07081160694360733
Paul Ricard,"[16, 37]",-0.07080118358135223
Paul Ricard,"[16, 31]",-0.07079188525676727
Paul Ricard,"[34, 43]",-0.07078620791435242
Paul Ricard,"[33, 41]",-0.07078106701374054
Paul Ricard,"[16, 32]",-0.07075347751379013
Paul Ricard,"[16, 27]",-0.07074107229709625
Paul Ricard,"[34, 44]",-0.07071129232645035
Paul Ricard,[34],-0.0706867203116417
Paul Ricard,"[34, 45]",-0.07063638418912888
Paul Ricard,"[8, 23]",-0.07061310857534409
Paul Ricard,"[10, 23]",-0.07059584558010101
Paul Ricard,"[16, 26]",-0.07056444883346558
Paul Ricard,"[16, 33]",-0.07053188234567642
Paul Ricard,"[11, 23]",-0.07045737653970718
Paul Ricard,"[28, 36]",-0.07032700628042221
Paul Ricard,"[16, 34]",-0.07015410810709
Paul Ricard,"[16, 36]",-0.0701022669672966
Paul Ricard,"[14, 25]",-0.07006657868623734
Paul Ricard,"[15, 41]",-0.06994744390249252
Paul Ricard,"[32, 40]",-0.06975497305393219
Paul Ricard,"[26, 34]",-0.06963732838630676
Paul Ricard,"[26, 35]",-0.06960996240377426
Paul Ricard,"[15, 45]",-0.06958643347024918
Paul Ricard,"[34, 42]",-0.0693335309624672
Paul Ricard,"[14, 43]",-0.06912370771169662
Paul Ricard,"[12, 24]",-0.06896738708019257
Paul Ricard,"[15, 40]",-0.06871271878480911
Paul Ricard,"[27, 35]",-0.0685868188738823
Paul Ricard,"[15, 38]",-0.06853704899549484
Paul Ricard,"[14, 42]",-0.0685354471206665
Paul Ricard,"[15, 39]",-0.06852564960718155
Paul Ricard,"[15, 26]",-0.06829322874546051
